2026-06-15 21:48:59,702 - SniperModule - INFO - 🔫 Sniper Module Starting...
2026-06-15 21:48:59,702 - SniperModule - INFO -    Working dir: /app
2026-06-15 21:48:59,703 - SniperModule - INFO -    Log dir: /app/logs/sniper
2026-06-15 21:48:59,703 - SniperModule - INFO -    DRY_RUN (resolved per-module): True
2026-06-15 21:48:59,707 - SniperModule - INFO -    Killswitch poller started (logs/.killswitch)
2026-06-15 21:48:59,708 - SniperModule - INFO -    Solana RPC: Configured
2026-06-15 21:48:59,708 - SniperModule - INFO -    EVM RPC: Configured
2026-06-15 21:49:00,249 - SniperModule - INFO - ✅ Database connected
2026-06-15 21:49:00,249 - SniperModule - INFO - ✅ Secrets manager initialized with database
2026-06-15 21:49:00,358 - SniperModule - INFO - ✅ Pool Engine initialized for RPC management
2026-06-15 21:49:00,358 - SniperModule - INFO -    Solana RPC from Pool Engine: OK
2026-06-15 21:49:00,358 - SniperModule - INFO -    EVM RPC from Pool Engine: OK
2026-06-15 21:49:03,455 - SniperModule - INFO - ✅ AllocationGuard wired into RiskManager (module=sniper)
2026-06-15 21:49:03,455 - SniperModule - INFO - ✅ RiskManager wired into Sniper engine
2026-06-15 21:49:03,455 - SniperEngine - INFO - 🔫 Initializing Sniper Engine...
2026-06-15 21:49:03,467 - SniperEngine - INFO - 📋 Sniper settings loaded: trade_amount=0.1, slippage=10.0%
2026-06-15 21:49:03,467 - SniperEngine - INFO -    Mode: DRY_RUN (no real trades) | TEST_MODE (relaxed safety)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Target Chain: ALL (All Chains)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Safety (TEST MODE): max_tax=50%, min_liq=DISABLED (set to $0)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Exit: TP=50.0%, SL=20.0%
2026-06-15 21:49:03,468 - SniperEngine - INFO -    EVM sniping: DISABLED (sniper_evm_enabled=False) | evm_min_liq=$50,000 | evm_min_score=>=70
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15 exit: PartialTake=20.0%@50.0% trail=True
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15/W16 entry gates [ACTIVE (always-on)]: min_holders=10 min_age=30s max_dev_holding=30.0% min_buy_sell=1.5 min_score=40 | safety_api=ON
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15 risk gate: sniper_use_dex_risk_manager=False (sniper-own gates only (capital checks preserved))
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W17 delayed-entry: min_age=180s watchlist_max=500 recheck=15s fail_closed_bsr=True phantom_threshold=300.0%
2026-06-15 21:49:03,474 - SniperEngine - WARNING - SNIPER budget=0 (allocation_guard_config.budget_usd_sniper=0): all LIVE entries suppressed. DRY_RUN simulated entries are still collected for burn-in stats. Operator action to enable LIVE: set budget_usd_sniper > 0 in DB.
2026-06-15 21:49:03,664 - TradeExecutor - INFO - 💱 Trade Executor initialized (DRY RUN)
2026-06-15 21:49:03,668 - SniperEngine - WARNING - EVM sniping DISABLED by sniper_evm_enabled=false (DB config). Solana path is unaffected. To re-enable: UPDATE config_settings SET value='true' WHERE config_type='sniper_config' AND key='sniper_evm_enabled';
2026-06-15 21:49:03,724 - SolanaListener - INFO - 🔌 Initializing Solana Listener (MULTI-AMM VERSION)...
2026-06-15 21:49:03,724 - SolanaListener - INFO -    RPC: https://solana-mainnet.g.alchemy.com/v2/p8TihQhCAI...
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Poll Interval: 15s
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Enabled AMMs: ['raydium_v4', 'pump_fun']
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Listener Mode: WSS
2026-06-15 21:49:03,724 - SolanaListener - INFO -    WSS URL: wss://mainnet.helius-rpc.com/?api-key=021371af-046f-4cf4-a71...
2026-06-15 21:49:03,818 - SolanaListener - ERROR - ❌ RPC verification failed - check your RPC URL
2026-06-15 21:49:03,818 - SniperEngine - INFO - ✅ Sniper Engine initialized
2026-06-15 21:49:03,856 - SniperEngine - INFO - 🔑 Sniper wallets surfaced: solana=BZ7dWN...qedR evm=0x802f...1D4D
2026-06-15 21:49:03,856 - SniperModule - INFO - ✅ Sniper Engine initialized successfully
2026-06-15 21:49:03,926 - SniperModule - INFO - 📱 Telegram remote control enabled
2026-06-15 21:49:04,213 - SniperEngine - INFO - 🔫 Sniper Engine Started
2026-06-15 21:49:04,242 - SniperEngine - INFO - ♻️ Sniper reconcile: no open rows to restore
2026-06-15 21:59:12,201 - SniperEngine - INFO - 🔫 Monitor status: 6000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 08:20:10,790 - SniperEngine - INFO - 🔫 Monitor status: 3774000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 08:30:24,422 - SniperEngine - INFO - 🔫 Monitor status: 3780000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 08:40:34,980 - SniperEngine - INFO - 🔫 Monitor status: 3786000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 08:50:45,270 - SniperEngine - INFO - 🔫 Monitor status: 3792000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 09:00:55,837 - SniperEngine - INFO - 🔫 Monitor status: 3798000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 09:11:06,710 - SniperEngine - INFO - 🔫 Monitor status: 3804000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 09:21:18,981 - SniperEngine - INFO - 🔫 Monitor status: 3810000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 09:31:29,683 - SniperEngine - INFO - 🔫 Monitor status: 3816000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 09:41:40,128 - SniperEngine - INFO - 🔫 Monitor status: 3822000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 09:51:49,049 - SniperEngine - INFO - 🔫 Monitor status: 3828000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 10:02:00,545 - SniperEngine - INFO - 🔫 Monitor status: 3834000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 10:12:09,856 - SniperEngine - INFO - 🔫 Monitor status: 3840000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 10:22:21,741 - SniperEngine - INFO - 🔫 Monitor status: 3846000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 10:32:31,698 - SniperEngine - INFO - 🔫 Monitor status: 3852000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 10:42:40,351 - SniperEngine - INFO - 🔫 Monitor status: 3858000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 10:52:49,633 - SniperEngine - INFO - 🔫 Monitor status: 3864000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 11:02:59,209 - SniperEngine - INFO - 🔫 Monitor status: 3870000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 11:13:08,093 - SniperEngine - INFO - 🔫 Monitor status: 3876000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 11:23:18,233 - SniperEngine - INFO - 🔫 Monitor status: 3882000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 11:33:27,849 - SniperEngine - INFO - 🔫 Monitor status: 3888000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 11:43:36,412 - SniperEngine - INFO - 🔫 Monitor status: 3894000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 11:53:44,696 - SniperEngine - INFO - 🔫 Monitor status: 3900000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 12:03:53,596 - SniperEngine - INFO - 🔫 Monitor status: 3906000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 12:14:02,620 - SniperEngine - INFO - 🔫 Monitor status: 3912000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 12:24:16,555 - SniperEngine - INFO - 🔫 Monitor status: 3918000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 12:34:30,202 - SniperEngine - INFO - 🔫 Monitor status: 3924000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 12:44:41,390 - SniperEngine - INFO - 🔫 Monitor status: 3930000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 12:54:52,286 - SniperEngine - INFO - 🔫 Monitor status: 3936000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 13:05:02,245 - SniperEngine - INFO - 🔫 Monitor status: 3942000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 13:15:10,766 - SniperEngine - INFO - 🔫 Monitor status: 3948000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 13:25:21,961 - SniperEngine - INFO - 🔫 Monitor status: 3954000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 13:35:35,353 - SniperEngine - INFO - 🔫 Monitor status: 3960000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 13:45:45,262 - SniperEngine - INFO - 🔫 Monitor status: 3966000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 13:55:55,507 - SniperEngine - INFO - 🔫 Monitor status: 3972000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 14:06:06,452 - SniperEngine - INFO - 🔫 Monitor status: 3978000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 14:16:16,382 - SniperEngine - INFO - 🔫 Monitor status: 3984000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 14:26:27,614 - SniperEngine - INFO - 🔫 Monitor status: 3990000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 14:36:39,249 - SniperEngine - INFO - 🔫 Monitor status: 3996000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 14:46:50,005 - SniperEngine - INFO - 🔫 Monitor status: 4002000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 14:56:59,446 - SniperEngine - INFO - 🔫 Monitor status: 4008000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 15:07:10,325 - SniperEngine - INFO - 🔫 Monitor status: 4014000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 15:17:20,322 - SniperEngine - INFO - 🔫 Monitor status: 4020000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 15:27:30,296 - SniperEngine - INFO - 🔫 Monitor status: 4026000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 15:37:40,250 - SniperEngine - INFO - 🔫 Monitor status: 4032000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 15:47:48,785 - SniperEngine - INFO - 🔫 Monitor status: 4038000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 15:57:56,707 - SniperEngine - INFO - 🔫 Monitor status: 4044000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 16:08:07,367 - SniperEngine - INFO - 🔫 Monitor status: 4050000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 16:18:18,838 - SniperEngine - INFO - 🔫 Monitor status: 4056000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 16:28:30,046 - SniperEngine - INFO - 🔫 Monitor status: 4062000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 16:38:39,686 - SniperEngine - INFO - 🔫 Monitor status: 4068000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 16:48:51,856 - SniperEngine - INFO - 🔫 Monitor status: 4074000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 16:59:01,679 - SniperEngine - INFO - 🔫 Monitor status: 4080000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 17:09:14,037 - SniperEngine - INFO - 🔫 Monitor status: 4086000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 17:19:26,033 - SniperEngine - INFO - 🔫 Monitor status: 4092000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 17:29:37,508 - SniperEngine - INFO - 🔫 Monitor status: 4098000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 17:39:47,429 - SniperEngine - INFO - 🔫 Monitor status: 4104000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 17:49:58,349 - SniperEngine - INFO - 🔫 Monitor status: 4110000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 18:00:07,862 - SniperEngine - INFO - 🔫 Monitor status: 4116000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 18:10:18,583 - SniperEngine - INFO - 🔫 Monitor status: 4122000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 18:20:29,699 - SniperEngine - INFO - 🔫 Monitor status: 4128000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 18:30:39,480 - SniperEngine - INFO - 🔫 Monitor status: 4134000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 18:40:49,695 - SniperEngine - INFO - 🔫 Monitor status: 4140000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 18:50:59,674 - SniperEngine - INFO - 🔫 Monitor status: 4146000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 19:01:11,266 - SniperEngine - INFO - 🔫 Monitor status: 4152000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 19:11:21,274 - SniperEngine - INFO - 🔫 Monitor status: 4158000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 19:21:30,494 - SniperEngine - INFO - 🔫 Monitor status: 4164000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 19:31:41,306 - SniperEngine - INFO - 🔫 Monitor status: 4170000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 19:41:50,151 - SniperEngine - INFO - 🔫 Monitor status: 4176000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 19:52:01,310 - SniperEngine - INFO - 🔫 Monitor status: 4182000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 20:02:11,862 - SniperEngine - INFO - 🔫 Monitor status: 4188000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 20:12:21,313 - SniperEngine - INFO - 🔫 Monitor status: 4194000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 20:22:31,759 - SniperEngine - INFO - 🔫 Monitor status: 4200000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 20:32:44,795 - SniperEngine - INFO - 🔫 Monitor status: 4206000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 20:42:54,296 - SniperEngine - INFO - 🔫 Monitor status: 4212000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 20:53:04,336 - SniperEngine - INFO - 🔫 Monitor status: 4218000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 21:03:16,703 - SniperEngine - INFO - 🔫 Monitor status: 4224000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 21:13:26,287 - SniperEngine - INFO - 🔫 Monitor status: 4230000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 21:23:36,512 - SniperEngine - INFO - 🔫 Monitor status: 4236000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 21:33:44,391 - SniperEngine - INFO - 🔫 Monitor status: 4242000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 21:43:52,210 - SniperEngine - INFO - 🔫 Monitor status: 4248000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 21:54:00,850 - SniperEngine - INFO - 🔫 Monitor status: 4254000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 22:04:20,877 - SniperEngine - INFO - 🔫 Monitor status: 4260000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 22:14:29,918 - SniperEngine - INFO - 🔫 Monitor status: 4266000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 22:24:41,048 - SniperEngine - INFO - 🔫 Monitor status: 4272000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 22:34:50,332 - SniperEngine - INFO - 🔫 Monitor status: 4278000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 22:44:59,860 - SniperEngine - INFO - 🔫 Monitor status: 4284000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 22:55:09,751 - SniperEngine - INFO - 🔫 Monitor status: 4290000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 23:05:21,979 - SniperEngine - INFO - 🔫 Monitor status: 4296000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 23:15:33,140 - SniperEngine - INFO - 🔫 Monitor status: 4302000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 23:25:46,243 - SniperEngine - INFO - 🔫 Monitor status: 4308000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 23:35:54,919 - SniperEngine - INFO - 🔫 Monitor status: 4314000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 23:46:03,561 - SniperEngine - INFO - 🔫 Monitor status: 4320000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-20 23:56:11,316 - SniperEngine - INFO - 🔫 Monitor status: 4326000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 00:06:20,473 - SniperEngine - INFO - 🔫 Monitor status: 4332000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 00:16:29,749 - SniperEngine - INFO - 🔫 Monitor status: 4338000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 00:26:40,352 - SniperEngine - INFO - 🔫 Monitor status: 4344000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 00:36:48,876 - SniperEngine - INFO - 🔫 Monitor status: 4350000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 00:46:57,513 - SniperEngine - INFO - 🔫 Monitor status: 4356000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 00:57:05,474 - SniperEngine - INFO - 🔫 Monitor status: 4362000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 01:07:15,300 - SniperEngine - INFO - 🔫 Monitor status: 4368000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 01:17:25,946 - SniperEngine - INFO - 🔫 Monitor status: 4374000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 01:27:35,381 - SniperEngine - INFO - 🔫 Monitor status: 4380000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 01:37:44,758 - SniperEngine - INFO - 🔫 Monitor status: 4386000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 01:47:54,048 - SniperEngine - INFO - 🔫 Monitor status: 4392000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 01:58:02,210 - SniperEngine - INFO - 🔫 Monitor status: 4398000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 02:08:10,270 - SniperEngine - INFO - 🔫 Monitor status: 4404000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 02:18:21,315 - SniperEngine - INFO - 🔫 Monitor status: 4410000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 02:28:32,201 - SniperEngine - INFO - 🔫 Monitor status: 4416000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 02:38:42,205 - SniperEngine - INFO - 🔫 Monitor status: 4422000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 02:48:49,940 - SniperEngine - INFO - 🔫 Monitor status: 4428000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 02:58:57,020 - SniperEngine - INFO - 🔫 Monitor status: 4434000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 03:09:05,634 - SniperEngine - INFO - 🔫 Monitor status: 4440000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 03:19:14,656 - SniperEngine - INFO - 🔫 Monitor status: 4446000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 03:29:23,225 - SniperEngine - INFO - 🔫 Monitor status: 4452000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 03:39:30,515 - SniperEngine - INFO - 🔫 Monitor status: 4458000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 03:49:38,231 - SniperEngine - INFO - 🔫 Monitor status: 4464000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 03:59:45,692 - SniperEngine - INFO - 🔫 Monitor status: 4470000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 04:09:55,330 - SniperEngine - INFO - 🔫 Monitor status: 4476000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 04:20:05,497 - SniperEngine - INFO - 🔫 Monitor status: 4482000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 04:30:18,406 - SniperEngine - INFO - 🔫 Monitor status: 4488000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 04:40:27,980 - SniperEngine - INFO - 🔫 Monitor status: 4494000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 04:50:36,430 - SniperEngine - INFO - 🔫 Monitor status: 4500000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 05:00:45,738 - SniperEngine - INFO - 🔫 Monitor status: 4506000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 05:10:53,989 - SniperEngine - INFO - 🔫 Monitor status: 4512000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 05:21:02,557 - SniperEngine - INFO - 🔫 Monitor status: 4518000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 05:31:11,506 - SniperEngine - INFO - 🔫 Monitor status: 4524000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 05:41:20,074 - SniperEngine - INFO - 🔫 Monitor status: 4530000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 05:51:27,787 - SniperEngine - INFO - 🔫 Monitor status: 4536000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 06:01:36,712 - SniperEngine - INFO - 🔫 Monitor status: 4542000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 06:11:44,474 - SniperEngine - INFO - 🔫 Monitor status: 4548000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 06:21:53,755 - SniperEngine - INFO - 🔫 Monitor status: 4554000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 06:32:03,838 - SniperEngine - INFO - 🔫 Monitor status: 4560000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 06:42:13,277 - SniperEngine - INFO - 🔫 Monitor status: 4566000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 06:52:22,166 - SniperEngine - INFO - 🔫 Monitor status: 4572000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 07:02:33,461 - SniperEngine - INFO - 🔫 Monitor status: 4578000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 07:12:42,764 - SniperEngine - INFO - 🔫 Monitor status: 4584000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 07:22:51,396 - SniperEngine - INFO - 🔫 Monitor status: 4590000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 07:33:00,217 - SniperEngine - INFO - 🔫 Monitor status: 4596000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 07:43:12,263 - SniperEngine - INFO - 🔫 Monitor status: 4602000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 07:53:22,022 - SniperEngine - INFO - 🔫 Monitor status: 4608000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 08:03:33,446 - SniperEngine - INFO - 🔫 Monitor status: 4614000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 08:13:43,651 - SniperEngine - INFO - 🔫 Monitor status: 4620000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 08:23:56,475 - SniperEngine - INFO - 🔫 Monitor status: 4626000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 08:34:07,199 - SniperEngine - INFO - 🔫 Monitor status: 4632000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 08:44:16,407 - SniperEngine - INFO - 🔫 Monitor status: 4638000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 08:54:26,429 - SniperEngine - INFO - 🔫 Monitor status: 4644000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 09:04:37,497 - SniperEngine - INFO - 🔫 Monitor status: 4650000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 09:14:47,324 - SniperEngine - INFO - 🔫 Monitor status: 4656000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 09:24:59,513 - SniperEngine - INFO - 🔫 Monitor status: 4662000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 09:35:09,625 - SniperEngine - INFO - 🔫 Monitor status: 4668000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 09:45:20,788 - SniperEngine - INFO - 🔫 Monitor status: 4674000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 09:55:30,238 - SniperEngine - INFO - 🔫 Monitor status: 4680000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 10:05:39,518 - SniperEngine - INFO - 🔫 Monitor status: 4686000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 10:15:49,213 - SniperEngine - INFO - 🔫 Monitor status: 4692000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 10:26:00,622 - SniperEngine - INFO - 🔫 Monitor status: 4698000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 10:36:11,776 - SniperEngine - INFO - 🔫 Monitor status: 4704000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 10:46:22,110 - SniperEngine - INFO - 🔫 Monitor status: 4710000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 10:56:33,519 - SniperEngine - INFO - 🔫 Monitor status: 4716000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 11:06:47,659 - SniperEngine - INFO - 🔫 Monitor status: 4722000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 11:16:57,123 - SniperEngine - INFO - 🔫 Monitor status: 4728000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 11:27:08,229 - SniperEngine - INFO - 🔫 Monitor status: 4734000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 11:37:17,920 - SniperEngine - INFO - 🔫 Monitor status: 4740000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 11:47:26,100 - SniperEngine - INFO - 🔫 Monitor status: 4746000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 11:57:35,432 - SniperEngine - INFO - 🔫 Monitor status: 4752000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 12:07:48,322 - SniperEngine - INFO - 🔫 Monitor status: 4758000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 12:18:01,259 - SniperEngine - INFO - 🔫 Monitor status: 4764000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 12:28:14,062 - SniperEngine - INFO - 🔫 Monitor status: 4770000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 12:38:25,889 - SniperEngine - INFO - 🔫 Monitor status: 4776000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 12:48:38,230 - SniperEngine - INFO - 🔫 Monitor status: 4782000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 12:58:56,347 - SniperEngine - INFO - 🔫 Monitor status: 4788000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 13:09:08,732 - SniperEngine - INFO - 🔫 Monitor status: 4794000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 13:19:21,003 - SniperEngine - INFO - 🔫 Monitor status: 4800000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 13:29:34,145 - SniperEngine - INFO - 🔫 Monitor status: 4806000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-21 13:39:46,151 - SniperEngine - INFO - 🔫 Monitor status: 4812000 scans, 0 EVM pairs, 0 Solana pools detected
