module,file,kind,class,name,signature,async
ClaudeDex.data.collectors.token_sniffer,ClaudeDex/data/collectors/token_sniffer.py,method,TokenSniffer,monitor_token,"(self, token_address, chain, interval=300, callback=None)",True
ClaudeDex.data.collectors.token_sniffer,ClaudeDex/data/collectors/token_sniffer.py,method,TokenSniffer,get_risk_summary,"(self, analysis)",False
ClaudeDex.data.collectors.token_sniffer,ClaudeDex/data/collectors/token_sniffer.py,method,TokenSniffer,export_analysis,"(self, analysis, format='json')",True
ClaudeDex.data.collectors.token_sniffer,ClaudeDex/data/collectors/token_sniffer.py,method,TokenSniffer,update_blacklist,"(self, token_address, reason='')",False
ClaudeDex.data.collectors.token_sniffer,ClaudeDex/data/collectors/token_sniffer.py,method,TokenSniffer,update_whitelist,"(self, token_address)",False
ClaudeDex.data.collectors.token_sniffer,ClaudeDex/data/collectors/token_sniffer.py,method,TokenSniffer,clear_cache,(self),False
ClaudeDex.data.collectors.token_sniffer,ClaudeDex/data/collectors/token_sniffer.py,method,TokenSniffer,get_cache_stats,(self),False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,class,,VolumePattern,,False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,class,,VolumeProfile,,False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,class,,TradeCluster,,False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,class,,VolumeAnalyzer,,False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,__init__,"(self, config)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,initialize,(self),True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,analyze_volume,"(self, token_address, chain, time_window=24)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_detect_wash_trading,"(self, trades)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_detect_circular_trades,"(self, trades)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_analyze_trade_timing,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_analyze_trade_sizes,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_analyze_address_patterns,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_analyze_price_impact,"(self, trades)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_identify_patterns,"(self, trades)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_detect_bot_trading,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_detect_pump_pattern,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_detect_accumulation_distribution,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_detect_breakout,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_find_trade_clusters,"(self, trades)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_calculate_trade_similarity,"(self, trade1, trade2)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_separate_volume,"(self, trades, clusters)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_analyze_dex_distribution,"(self, trades)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_analyze_time_distribution,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_analyze_trader_types,"(self, trades)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_analyze_smart_money,"(self, trades)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_calculate_avg_trade_size,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_calculate_velocity,"(self, trades)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_calculate_time_coverage,"(self, trades, expected_hours)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_calculate_confidence,"(self, trades_count, unique_traders, time_coverage)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_fetch_trades,"(self, token_address, chain, hours)",True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_load_known_wash_traders,(self),True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_load_bot_addresses,(self),True
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,_empty_profile,"(self, token_address, chain)",False
ClaudeDex.data.collectors.volume_analyzer,ClaudeDex/data/collectors/volume_analyzer.py,method,VolumeAnalyzer,monitor_volume_health,"(self, token_address, chain, callback=None)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,class,,WhaleTracker,,False
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,__init__,"(self, config=None)",False
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,initialize,(self),True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_setup_web3_connections,(self),True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_load_known_whales,(self),True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,close,(self),True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,track_whale_movements,"(self, token, chain)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,identify_whale_wallets,"(self, token, chain)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_get_top_holders,"(self, token, chain_id)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_track_recent_transfers,"(self, token, whale_wallets, chain_id)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,analyze_whale_behavior,"(self, wallet, chain)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_get_wallet_history,"(self, wallet, chain_id)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,get_whale_impact_score,"(self, movements)",False
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_calculate_risk_level,"(self, impact_score, movements)",False
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_generate_recommendation,"(self, impact_score, movements)",False
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_get_chain_id,"(self, chain)",False
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_get_erc20_abi,(self),False
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_get_token_decimals,"(self, contract)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,_get_token_price,"(self, token, chain_id)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,monitor_whale_alerts,"(self, token, chain, callback)",True
ClaudeDex.data.collectors.whale_tracker,ClaudeDex/data/collectors/whale_tracker.py,method,WhaleTracker,get_statistics,(self),False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,class,,DataAggregator,,False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,__init__,"(self, config=None)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,aggregate_token_data,"(self, token_address, chain, data_sources)",True
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_clean_source_data,"(self, data)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_validate_source_data,"(self, data)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_aggregate_prices,"(self, sources)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_aggregate_volumes,"(self, sources)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_aggregate_liquidity,"(self, sources)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_aggregate_holder_metrics,"(self, sources)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_aggregate_social_metrics,"(self, sources)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_aggregate_technical_indicators,"(self, sources)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_calculate_quality_score,"(self, sources)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_detect_anomalies,"(self, aggregated, sources)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,_record_conflict,"(self, field, sources)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,aggregate_market_data,"(self, chain, data_sources)",True
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,merge_time_series,"(self, series_list, method='average')",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,update_source_reliability,"(self, source, accuracy_score)",False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,get_reliability_report,(self),False
ClaudeDex.data.processors.aggregator,ClaudeDex/data/processors/aggregator.py,method,DataAggregator,get_conflict_report,(self),False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,class,,FeatureExtractor,,False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,__init__,"(self, config=None)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_all_features,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_price_features,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_volume_features,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_technical_indicators,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_pattern_features,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_market_features,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_social_features,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_chain_features,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_risk_features,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_interaction_features,"(self, features)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,extract_derived_features,"(self, features)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,_detect_double_top,"(self, prices)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,_detect_double_bottom,"(self, prices)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,_detect_head_shoulders,"(self, prices)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,_detect_triangle,"(self, prices)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,_detect_flag,"(self, prices)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,_detect_doji,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,_detect_hammer,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,_detect_engulfing,"(self, data)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,create_feature_vector,"(self, features, feature_list)",False
ClaudeDex.data.processors.feature_extractor,ClaudeDex/data/processors/feature_extractor.py,method,FeatureExtractor,get_feature_importance,"(self, model, feature_list)",False
ClaudeDex.data.processors.normalizer,ClaudeDex/data/processors/normalizer.py,class,,DataType,,False
ClaudeDex.data.processors.normalizer,ClaudeDex/data/processors/normalizer.py,class,,NormalizationConfig,,False
ClaudeDex.data.processors.normalizer,ClaudeDex/data/processors/normalizer.py,class,,DataNormalizer,,False
ClaudeDex.data.processors.normalizer,ClaudeDex/data/processors/normalizer.py,method,DataNormalizer,__init__,"(self, config=None)",False
ClaudeDex.data.processors.normalizer,ClaudeDex/data/processors/normalizer.py,method,DataNormalizer,_default_config,(self),False
ClaudeDex.data.processors.normalizer,ClaudeDex/data/processors/normalizer.py,method,DataNormalizer,normalize_batch,"(self, data, schema)",False
